seed,metric_schema_version,candidate,metric,raw_value,calibrated_value,calibrated_minus_raw,improved
20260842,2_weighted_f1_primary,nn,brier,0.0887040906736291,0.08861642532882395,-8.766534480514343e-05,True
20260842,2_weighted_f1_primary,nn,log_loss,0.29080007902889177,0.2934922880092046,0.00269220898031286,False
20260842,2_weighted_f1_primary,nn,roc_auc,0.8871457890385069,0.8856240218225844,-0.0015217672159225648,False
20260842,2_weighted_f1_primary,nn,ece,0.010363715355556144,0.0026471159264836756,-0.007716599429072469,True
20260842,2_weighted_f1_primary,nn,rms_calibration_error,0.015561674312097108,0.0033097513501497058,-0.012251922961947402,True
20260842,2_weighted_f1_primary,nn,max_calibration_error,0.0425896578406294,0.006478255247826525,-0.03611140259280288,True
20260842,2_weighted_f1_primary,nn,official_weighted_f1_at_fixed_rate,0.8703832376578645,0.8703832376578645,0.0,False
20260842,2_weighted_f1_primary,nn,legacy_dead_class_f1_at_fixed_rate,0.9240298507462686,0.9240298507462686,0.0,False
20260842,2_weighted_f1_primary,tree80_nn20,brier,0.08356501175945844,0.08358251236499671,1.7500605538275926e-05,False
20260842,2_weighted_f1_primary,tree80_nn20,log_loss,0.2736682716498942,0.27375856482001004,9.029317011582938e-05,False
20260842,2_weighted_f1_primary,tree80_nn20,roc_auc,0.9014938676273723,0.9013609831482794,-0.00013288447909287626,False
20260842,2_weighted_f1_primary,tree80_nn20,ece,0.0033812520342106083,0.004394620302387048,0.0010133682681764396,False
20260842,2_weighted_f1_primary,tree80_nn20,rms_calibration_error,0.004160093401253449,0.0050039684220224995,0.0008438750207690505,False
20260842,2_weighted_f1_primary,tree80_nn20,max_calibration_error,0.010110747295069722,0.010329780745750472,0.00021903345068075009,False
20260842,2_weighted_f1_primary,tree80_nn20,official_weighted_f1_at_fixed_rate,0.8784471488710295,0.8781076157673172,-0.00033953310371226397,False
20260842,2_weighted_f1_primary,tree80_nn20,legacy_dead_class_f1_at_fixed_rate,0.9287562189054727,0.9285572139303483,-0.00019900497512437276,False
20260843,2_weighted_f1_primary,nn,brier,0.0887040906736291,0.08858481348622986,-0.00011927718739923598,True
20260843,2_weighted_f1_primary,nn,log_loss,0.29080007902889177,0.29328760175533597,0.0024875227264442024,False
20260843,2_weighted_f1_primary,nn,roc_auc,0.8871457890385069,0.8855762572348216,-0.0015695318036853534,False
20260843,2_weighted_f1_primary,nn,ece,0.010363715355556144,0.0032143720719841284,-0.0071493432835720155,True
20260843,2_weighted_f1_primary,nn,rms_calibration_error,0.015561674312097108,0.003783229633382458,-0.01177844467871465,True
20260843,2_weighted_f1_primary,nn,max_calibration_error,0.0425896578406294,0.006301261200395203,-0.0362883966402342,True
20260843,2_weighted_f1_primary,nn,official_weighted_f1_at_fixed_rate,0.8703832376578645,0.8697890547263682,-0.0005941829314962677,False
20260843,2_weighted_f1_primary,nn,legacy_dead_class_f1_at_fixed_rate,0.9240298507462686,0.923681592039801,-0.0003482587064675968,False
20260843,2_weighted_f1_primary,tree80_nn20,brier,0.08356501175945844,0.08357558524893656,1.0573489478124531e-05,False
20260843,2_weighted_f1_primary,tree80_nn20,log_loss,0.2736682716498942,0.2737337100778249,6.543842793066412e-05,False
20260843,2_weighted_f1_primary,tree80_nn20,roc_auc,0.9014938676273723,0.901377396842271,-0.00011647078510124143,False
20260843,2_weighted_f1_primary,tree80_nn20,ece,0.0033812520342106083,0.004473575748438224,0.001092323714227616,False
20260843,2_weighted_f1_primary,tree80_nn20,rms_calibration_error,0.004160093401253449,0.005209653791560471,0.0010495603903070217,False
20260843,2_weighted_f1_primary,tree80_nn20,max_calibration_error,0.010110747295069722,0.011271982977028083,0.0011612356819583614,False
20260843,2_weighted_f1_primary,tree80_nn20,official_weighted_f1_at_fixed_rate,0.8784471488710295,0.8779378492154614,-0.0005092996555681184,False
20260843,2_weighted_f1_primary,tree80_nn20,legacy_dead_class_f1_at_fixed_rate,0.9287562189054727,0.9284577114427861,-0.00029850746268655914,False
20260844,2_weighted_f1_primary,nn,brier,0.0887040906736291,0.08874605303427655,4.196236064744896e-05,False
20260844,2_weighted_f1_primary,nn,log_loss,0.29080007902889177,0.2938166196244553,0.003016540595563555,False
20260844,2_weighted_f1_primary,nn,roc_auc,0.8871457890385069,0.8854056729368455,-0.0017401161016614708,False
20260844,2_weighted_f1_primary,nn,ece,0.010363715355556144,0.002782348656680934,-0.00758136669887521,True
20260844,2_weighted_f1_primary,nn,rms_calibration_error,0.015561674312097108,0.003569864481102746,-0.011991809830994363,True
20260844,2_weighted_f1_primary,nn,max_calibration_error,0.0425896578406294,0.00782182222649802,-0.03476783561413138,True
20260844,2_weighted_f1_primary,nn,official_weighted_f1_at_fixed_rate,0.8703832376578645,0.8695344048985839,-0.0008488327592806044,False
20260844,2_weighted_f1_primary,nn,legacy_dead_class_f1_at_fixed_rate,0.9240298507462686,0.9235323383084577,-0.0004975124378109319,False
20260844,2_weighted_f1_primary,tree80_nn20,brier,0.08356501175945844,0.0836059756193436,4.096385988516804e-05,False
20260844,2_weighted_f1_primary,tree80_nn20,log_loss,0.2736682716498942,0.27380748303577773,0.00013921138588351978,False
20260844,2_weighted_f1_primary,tree80_nn20,roc_auc,0.9014938676273723,0.901328918615639,-0.00016494901173325083,False
20260844,2_weighted_f1_primary,tree80_nn20,ece,0.0033812520342106083,0.004306810942952541,0.0009255589087419328,False
20260844,2_weighted_f1_primary,tree80_nn20,rms_calibration_error,0.004160093401253449,0.004888577685096967,0.0007284842838435179,False
20260844,2_weighted_f1_primary,tree80_nn20,max_calibration_error,0.010110747295069722,0.010275043075038653,0.00016429577996893152,False
20260844,2_weighted_f1_primary,tree80_nn20,official_weighted_f1_at_fixed_rate,0.8784471488710295,0.877683199387677,-0.0007639494833524552,False
20260844,2_weighted_f1_primary,tree80_nn20,legacy_dead_class_f1_at_fixed_rate,0.9287562189054727,0.9283084577114428,-0.00044776119402989423,False
20260845,2_weighted_f1_primary,nn,brier,0.0887040906736291,0.0886605229277548,-4.356774587430112e-05,True
20260845,2_weighted_f1_primary,nn,log_loss,0.29080007902889177,0.29343510673758916,0.0026350277086973906,False
20260845,2_weighted_f1_primary,nn,roc_auc,0.8871457890385069,0.8857205476317033,-0.0014252414068036678,False
20260845,2_weighted_f1_primary,nn,ece,0.010363715355556144,0.001920386769274851,-0.008443328586281294,True
20260845,2_weighted_f1_primary,nn,rms_calibration_error,0.015561674312097108,0.0023433141453425956,-0.013218360166754511,True
20260845,2_weighted_f1_primary,nn,max_calibration_error,0.0425896578406294,0.004202934230108202,-0.0383867236105212,True
20260845,2_weighted_f1_primary,nn,official_weighted_f1_at_fixed_rate,0.8703832376578645,0.8696192881745121,-0.0007639494833524552,False
20260845,2_weighted_f1_primary,nn,legacy_dead_class_f1_at_fixed_rate,0.9240298507462686,0.9235820895522389,-0.0004477611940297832,False
20260845,2_weighted_f1_primary,tree80_nn20,brier,0.08356501175945844,0.08358894152727706,2.3929767818620107e-05,False
20260845,2_weighted_f1_primary,tree80_nn20,log_loss,0.2736682716498942,0.2737480429379179,7.977128802366673e-05,False
20260845,2_weighted_f1_primary,tree80_nn20,roc_auc,0.9014938676273723,0.9013886551106387,-0.00010521251673356602,False
20260845,2_weighted_f1_primary,tree80_nn20,ece,0.0033812520342106083,0.004474087908266339,0.0010928358740557305,False
20260845,2_weighted_f1_primary,tree80_nn20,rms_calibration_error,0.004160093401253449,0.005026022431748092,0.0008659290304946429,False
20260845,2_weighted_f1_primary,tree80_nn20,max_calibration_error,0.010110747295069722,0.01002046488733127,-9.02824077384512e-05,True
20260845,2_weighted_f1_primary,tree80_nn20,official_weighted_f1_at_fixed_rate,0.8784471488710295,0.8779378492154614,-0.0005092996555681184,False
20260845,2_weighted_f1_primary,tree80_nn20,legacy_dead_class_f1_at_fixed_rate,0.9287562189054727,0.9284577114427861,-0.00029850746268655914,False
20260846,2_weighted_f1_primary,nn,brier,0.0887040906736291,0.0886105588842936,-9.353178933549366e-05,True
20260846,2_weighted_f1_primary,nn,log_loss,0.29080007902889177,0.2936459230582133,0.0028458440293215315,False
20260846,2_weighted_f1_primary,nn,roc_auc,0.8871457890385069,0.8857604868001419,-0.0013853022383650826,False
20260846,2_weighted_f1_primary,nn,ece,0.010363715355556144,0.0020454467687788165,-0.008318268586777328,True
20260846,2_weighted_f1_primary,nn,rms_calibration_error,0.015561674312097108,0.0026629623143830856,-0.012898711997714023,True
20260846,2_weighted_f1_primary,nn,max_calibration_error,0.0425896578406294,0.004704182605077545,-0.03788547523555186,True
20260846,2_weighted_f1_primary,nn,official_weighted_f1_at_fixed_rate,0.8703832376578645,0.8697041714504401,-0.0006790662074244169,False
20260846,2_weighted_f1_primary,nn,legacy_dead_class_f1_at_fixed_rate,0.9240298507462686,0.9236318407960199,-0.0003980099502487455,False
20260846,2_weighted_f1_primary,tree80_nn20,brier,0.08356501175945844,0.08357732770259807,1.2315943139634689e-05,False
20260846,2_weighted_f1_primary,tree80_nn20,log_loss,0.2736682716498942,0.27376856669238797,0.00010029504249375876,False
20260846,2_weighted_f1_primary,tree80_nn20,roc_auc,0.9014938676273723,0.9013381097921096,-0.00015575783526267095,False
20260846,2_weighted_f1_primary,tree80_nn20,ece,0.0033812520342106083,0.004400737844420408,0.0010194858102097995,False
20260846,2_weighted_f1_primary,tree80_nn20,rms_calibration_error,0.004160093401253449,0.005040569465625439,0.0008804760643719902,False
20260846,2_weighted_f1_primary,tree80_nn20,max_calibration_error,0.010110747295069722,0.010004623771940196,-0.00010612352312952544,True
20260846,2_weighted_f1_primary,tree80_nn20,official_weighted_f1_at_fixed_rate,0.8784471488710295,0.8778529659395331,-0.0005941829314963787,False
20260846,2_weighted_f1_primary,tree80_nn20,legacy_dead_class_f1_at_fixed_rate,0.9287562189054727,0.928407960199005,-0.00034825870646770785,False
20260847,2_weighted_f1_primary,nn,brier,0.0887040906736291,0.08861782552945385,-8.626514417524322e-05,True
20260847,2_weighted_f1_primary,nn,log_loss,0.29080007902889177,0.29332569425201566,0.0025256152231238893,False
20260847,2_weighted_f1_primary,nn,roc_auc,0.8871457890385069,0.8856788612784471,-0.0014669277600598551,False
20260847,2_weighted_f1_primary,nn,ece,0.010363715355556144,0.002518998836924281,-0.007844716518631863,True
20260847,2_weighted_f1_primary,nn,rms_calibration_error,0.015561674312097108,0.0030658087057699006,-0.012495865606327207,True
20260847,2_weighted_f1_primary,nn,max_calibration_error,0.0425896578406294,0.007006615674542804,-0.0355830421660866,True
20260847,2_weighted_f1_primary,nn,official_weighted_f1_at_fixed_rate,0.8703832376578645,0.8689402219670875,-0.001443015690776983,False
20260847,2_weighted_f1_primary,nn,legacy_dead_class_f1_at_fixed_rate,0.9240298507462686,0.92318407960199,-0.0008457711442786398,False
20260847,2_weighted_f1_primary,tree80_nn20,brier,0.08356501175945844,0.08358244915790983,1.7437398451392028e-05,False
20260847,2_weighted_f1_primary,tree80_nn20,log_loss,0.2736682716498942,0.273749929729939,8.165808004478858e-05,False
20260847,2_weighted_f1_primary,tree80_nn20,roc_auc,0.9014938676273723,0.9013569843097882,-0.00013688331758410222,False
20260847,2_weighted_f1_primary,tree80_nn20,ece,0.0033812520342106083,0.004374874938372697,0.000993622904162089,False
20260847,2_weighted_f1_primary,tree80_nn20,rms_calibration_error,0.004160093401253449,0.005086468111874382,0.0009263747106209334,False
20260847,2_weighted_f1_primary,tree80_nn20,max_calibration_error,0.010110747295069722,0.011164985450229481,0.001054238155159759,False
20260847,2_weighted_f1_primary,tree80_nn20,official_weighted_f1_at_fixed_rate,0.8784471488710295,0.8781924990432454,-0.0002546498277841147,False
20260847,2_weighted_f1_primary,tree80_nn20,legacy_dead_class_f1_at_fixed_rate,0.9287562189054727,0.9286069651741293,-0.00014925373134333508,False
20260848,2_weighted_f1_primary,nn,brier,0.0887040906736291,0.08860388764656132,-0.00010020302706777173,True
20260848,2_weighted_f1_primary,nn,log_loss,0.29080007902889177,0.2944697477240475,0.0036696686951557256,False
20260848,2_weighted_f1_primary,nn,roc_auc,0.8871457890385069,0.885647448864084,-0.001498340174422963,False
20260848,2_weighted_f1_primary,nn,ece,0.010363715355556144,0.0028324332388083907,-0.007531282116747754,True
20260848,2_weighted_f1_primary,nn,rms_calibration_error,0.015561674312097108,0.003519602028113074,-0.012042072283984033,True
20260848,2_weighted_f1_primary,nn,max_calibration_error,0.0425896578406294,0.008808767286504982,-0.03378089055412442,True
20260848,2_weighted_f1_primary,nn,official_weighted_f1_at_fixed_rate,0.8703832376578645,0.8697890547263682,-0.0005941829314962677,False
20260848,2_weighted_f1_primary,nn,legacy_dead_class_f1_at_fixed_rate,0.9240298507462686,0.923681592039801,-0.0003482587064675968,False
20260848,2_weighted_f1_primary,tree80_nn20,brier,0.08356501175945844,0.08358047919870111,1.546743924267513e-05,False
20260848,2_weighted_f1_primary,tree80_nn20,log_loss,0.2736682716498942,0.27374130024849214,7.302859859792399e-05,False
20260848,2_weighted_f1_primary,tree80_nn20,roc_auc,0.9014938676273723,0.9013542527954957,-0.00013961483187652224,False
20260848,2_weighted_f1_primary,tree80_nn20,ece,0.0033812520342106083,0.0043015884922701034,0.0009203364580594952,False
20260848,2_weighted_f1_primary,tree80_nn20,rms_calibration_error,0.004160093401253449,0.0049178928644328535,0.0007577994631794045,False
20260848,2_weighted_f1_primary,tree80_nn20,max_calibration_error,0.010110747295069722,0.009931844333635031,-0.00017890296143469042,True
20260848,2_weighted_f1_primary,tree80_nn20,official_weighted_f1_at_fixed_rate,0.8784471488710295,0.8781076157673172,-0.00033953310371226397,False
20260848,2_weighted_f1_primary,tree80_nn20,legacy_dead_class_f1_at_fixed_rate,0.9287562189054727,0.9285572139303483,-0.00019900497512437276,False
